Item Number,GTIN Number,Mill Code,Mill Description,Style Number,Mill Style Number,Style Name,Color Code,Color Description,Size Code,Size Description,Unit Weight,Cost,CC,CD,FO,KC,MA,PH,TD,CN,WA,GD
B02104003,0884417086310,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,00,WHITE/ BLACK,3,S,.4417,0,13,0,0,0,0,0,0,0,0,7
B02104004,0884417086327,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,00,WHITE/ BLACK,4,M,.4417,0,1,0,0,0,0,0,0,3,0,18
B02104005,0884417086334,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,00,WHITE/ BLACK,5,L,.4417,0,23,0,0,0,0,0,0,0,0,71
B02104006,0884417086341,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,00,WHITE/ BLACK,6,XL,.4417,0,42,0,0,0,0,0,0,18,0,159
B02104007,0884417086358,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,00,WHITE/ BLACK,7,2XL,.4417,0,31,0,0,0,0,0,0,23,0,115
B02104008,0884417086365,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,00,WHITE/ BLACK,8,3XL,.4417,0,16,0,0,0,0,0,0,20,0,59
B02104513,0884417086433,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,51,BLACK/ WHITE,3,S,.4417,0,0,0,0,0,0,0,0,0,0,5
B02104514,0884417086440,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,51,BLACK/ WHITE,4,M,.4417,0,7,0,0,0,0,0,0,0,0,46
B02104515,0884417086457,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,51,BLACK/ WHITE,5,L,.4417,0,45,0,0,0,0,0,0,44,0,108
B02104516,0884417086464,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,51,BLACK/ WHITE,6,XL,.4417,0,0,0,0,0,0,0,0,37,0,181
B02104517,0884417086471,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,51,BLACK/ WHITE,7,2XL,.4417,0,0,0,0,0,0,0,0,0,0,0
B02104518,0884417086488,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,51,BLACK/ WHITE,8,3XL,.4417,0,0,0,0,0,0,0,0,0,0,0
B02104523,0884417086198,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,52,POWER RED/ BLACK,3,S,.4417,0,0,0,0,0,0,0,0,0,0,0
B02104524,0884417086204,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,52,POWER RED/ BLACK,4,M,.4417,0,0,0,0,0,0,0,0,0,0,4
B02104525,0884417086211,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,52,POWER RED/ BLACK,5,L,.4417,0,0,0,0,0,0,0,0,0,0,0
B02104526,0884417086228,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,52,POWER RED/ BLACK,6,XL,.4417,0,12,0,0,0,0,0,0,0,0,90
B02104527,0884417086235,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,52,POWER RED/ BLACK,7,2XL,.4417,0,3,0,0,0,0,0,0,0,0,76
B02104528,0884417086242,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,52,POWER RED/ BLACK,8,3XL,.4417,0,0,0,0,0,0,0,0,0,0,22
B02104763,0884417086372,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,76,DARK NAVY/ WHITE,3,S,.4417,0,29,0,0,0,0,0,0,26,0,32
B02104764,0884417086389,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,76,DARK NAVY/ WHITE,4,M,.4417,0,65,0,0,0,0,0,0,16,0,133
B02104765,0884417086396,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,76,DARK NAVY/ WHITE,5,L,.4417,0,69,0,0,0,0,0,0,47,0,174
B02104766,0884417086402,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,76,DARK NAVY/ WHITE,6,XL,.4417,0,26,0,0,0,0,0,0,50,0,115
B02104767,0884417086419,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,76,DARK NAVY/ WHITE,7,2XL,.4417,0,12,0,0,0,0,0,0,16,0,21
B02104768,0884417086426,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,76,DARK NAVY/ WHITE,8,3XL,.4417,0,12,0,0,0,0,0,0,18,0,3
B02104773,0884417086259,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,77,CLEAR BLUE/ BLK,3,S,.4417,0,6,0,0,0,0,0,0,16,0,71
B02104774,0884417086266,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,77,CLEAR BLUE/ BLK,4,M,.4417,0,26,0,0,0,0,0,0,23,0,193
B02104775,0884417086273,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,77,CLEAR BLUE/ BLK,5,L,.4417,0,1,0,0,0,0,0,0,28,0,230
B02104776,0884417086280,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,77,CLEAR BLUE/ BLK,6,XL,.4417,0,38,0,0,0,0,0,0,6,0,169
B02104777,0884417086297,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,77,CLEAR BLUE/ BLK,7,2XL,.4417,0,18,0,0,0,0,0,0,15,0,65
B02104778,0884417086303,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,77,CLEAR BLUE/ BLK,8,3XL,.4417,0,9,0,0,0,0,0,0,23,0,36
B02104EQ3,0888164826410,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,EQ,CLEAR ONIX/ BLK,3,S,.4417,0,17,0,0,0,0,0,0,5,0,32
B02104EQ4,0888164826380,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,EQ,CLEAR ONIX/ BLK,4,M,.4417,0,24,0,0,0,0,0,0,21,0,80
B02104EQ5,0888164826403,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,EQ,CLEAR ONIX/ BLK,5,L,.4417,0,19,0,0,0,0,0,0,26,0,120
B02104EQ6,0888164826427,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,EQ,CLEAR ONIX/ BLK,6,XL,.4417,0,1,0,0,0,0,0,0,9,0,194
B02104EQ7,0888164826434,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,EQ,CLEAR ONIX/ BLK,7,2XL,.4417,0,40,0,0,0,0,0,0,21,0,66
B02104EQ8,0888164826397,04,adidas Golf,A72,TMF08-M1999SMU,AD MENS CLIMA 3 STRPE GOLF TEE,EQ,CLEAR ONIX/ BLK,8,3XL,.4417,0,0,0,0,0,0,0,0,0,0,6
B03104003,0884894764954,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,00,WHITE/ BLACK,3,S,.8458,0,17,0,4,0,12,5,0,27,0,4
B03104004,0884894764961,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,00,WHITE/ BLACK,4,M,.8458,0,0,0,25,0,2,18,0,15,0,163
B03104005,0884894764978,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,00,WHITE/ BLACK,5,L,.8458,0,0,0,34,0,21,37,0,16,0,505
B03104006,0884894764985,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,00,WHITE/ BLACK,6,XL,.8458,0,51,0,85,0,14,11,0,2,0,120
B03104007,0884894764992,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,00,WHITE/ BLACK,7,2XL,.8458,0,0,0,36,0,16,4,0,21,0,121
B03104008,0884894765005,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,00,WHITE/ BLACK,8,3XL,.8458,0,0,0,0,0,0,0,0,0,0,0
B03104103,0884894764770,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,10,P0WER RED/ WHT,3,S,.8458,0,26,0,24,43,11,5,0,24,0,113
B03104104,0884894764787,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,10,P0WER RED/ WHT,4,M,.8458,0,97,0,6,31,25,27,0,22,0,234
B03104105,0884894764794,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,10,P0WER RED/ WHT,5,L,.8458,0,133,0,36,58,32,25,0,40,0,454
B03104106,0884894764800,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,10,P0WER RED/ WHT,6,XL,.8458,0,48,0,28,42,0,9,0,40,0,1623
B03104107,0884894764817,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,10,P0WER RED/ WHT,7,2XL,.8458,0,10,0,22,94,21,20,0,35,0,327
B03104108,0884894764824,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,10,P0WER RED/ WHT,8,3XL,.8458,0,0,0,21,17,16,11,0,37,0,42
B03104453,0886833746939,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,45,COLLEG  GRN/ WHT,3,S,.8458,0,34,0,0,0,0,19,0,24,0,37
B03104454,0886833746946,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,45,COLLEG  GRN/ WHT,4,M,.8458,0,0,0,0,0,0,23,0,27,0,121
B03104455,0886833746953,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,45,COLLEG  GRN/ WHT,5,L,.8458,0,39,0,0,0,0,20,0,27,0,242
B03104456,0886833746960,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,45,COLLEG  GRN/ WHT,6,XL,.8458,0,31,0,0,0,0,19,0,40,0,96
B03104457,0886833746977,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,45,COLLEG  GRN/ WHT,7,2XL,.8458,0,12,0,0,0,0,2,0,24,0,90
B03104458,0886833746984,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,45,COLLEG  GRN/ WHT,8,3XL,.8458,0,0,0,0,0,0,0,0,17,0,30
B03104513,0884894764893 ,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,51,BLACK/ WHITE,3,S,.8458,0,0,0,0,0,0,0,0,4,0,4
B03104514,0884894764909 ,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,51,BLACK/ WHITE,4,M,.8458,0,41,0,0,21,17,18,0,23,0,3
B03104515,0884894764916 ,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,51,BLACK/ WHITE,5,L,.8458,0,0,0,0,1,1,41,0,69,0,128
B03104516,0884894764923 ,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,51,BLACK/ WHITE,6,XL,.8458,0,42,0,21,40,24,80,0,0,0,195
B03104517,0884894764930 ,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,51,BLACK/ WHITE,7,2XL,.8458,0,35,0,4,14,3,0,0,22,0,103
B03104518,0884894764947 ,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,51,BLACK/ WHITE,8,3XL,.8458,0,0,0,0,0,0,0,0,0,0,0
B03104533,0884894764718,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,53,COLLEGE ROY/ WHT,3,S,.8458,0,37,0,15,0,15,9,0,21,0,40
B03104534,0884894764725,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,53,COLLEGE ROY/ WHT,4,M,.8458,0,39,0,34,113,43,14,0,18,0,100
B03104535,0884894764732,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,53,COLLEGE ROY/ WHT,5,L,.8458,0,116,0,9,19,21,0,0,56,0,353
B03104536,0884894764749,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,53,COLLEGE ROY/ WHT,6,XL,.8458,0,0,0,51,32,68,14,0,59,0,377
B03104537,0884894764756,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,53,COLLEGE ROY/ WHT,7,2XL,.8458,0,37,0,40,50,29,10,0,30,0,16
B03104538,0884894764763,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,53,COLLEGE ROY/ WHT,8,3XL,.8458,0,0,0,0,0,0,0,0,0,0,0
B03104573,0884894764831,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,57,COLLEGT  NVY/ WH,3,S,.8458,0,0,0,0,0,0,0,0,0,0,0
B03104574,0884894764848,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,57,COLLEGT  NVY/ WH,4,M,.8458,0,0,0,0,0,0,0,0,0,0,0
B03104575,0884894764855,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,57,COLLEGT  NVY/ WH,5,L,.8458,0,198,0,56,52,12,3,0,35,0,191
B03104576,0884894764862,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,57,COLLEGT  NVY/ WH,6,XL,.8458,0,56,0,37,23,14,0,0,71,0,473
B03104577,0884894764879,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,57,COLLEGT  NVY/ WH,7,2XL,.8458,0,24,0,54,31,4,4,0,27,0,110
B03104578,0884894764886,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,57,COLLEGT  NVY/ WH,8,3XL,.8458,0,0,0,0,0,0,0,0,0,0,0
B03104CH3,0886408531113,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CH,COLL BRGNDY/ WHT,3,S,.8458,0,25,0,0,0,0,25,0,0,0,57
B03104CH4,0886408531120,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CH,COLL BRGNDY/ WHT,4,M,.8458,0,35,0,0,0,0,33,0,0,0,64
B03104CH5,0886408531137,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CH,COLL BRGNDY/ WHT,5,L,.8458,0,40,0,0,0,0,16,0,0,0,47
B03104CH6,0886408531144,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CH,COLL BRGNDY/ WHT,6,XL,.8458,0,24,0,0,0,0,0,0,0,0,74
B03104CH7,0886408531151,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CH,COLL BRGNDY/ WHT,7,2XL,.8458,0,20,0,0,0,0,7,0,0,0,61
B03104CH8,0886408531168,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CH,COLL BRGNDY/ WHT,8,3XL,.8458,0,0,0,0,0,0,0,0,0,0,20
B03104CI3,0886408531175,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CI,ZONE/ BLACK,3,S,.8458,0,0,0,0,0,0,4,0,2,0,0
B03104CI4,0886408531182,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CI,ZONE/ BLACK,4,M,.8458,0,14,0,24,0,15,18,0,1,0,9
B03104CI5,0886408531199,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CI,ZONE/ BLACK,5,L,.8458,0,71,0,4,0,41,18,0,3,0,65
B03104CI6,0886408531205,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CI,ZONE/ BLACK,6,XL,.8458,0,0,0,21,0,30,14,0,0,0,217
B03104CI7,0886408531212,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CI,ZONE/ BLACK,7,2XL,.8458,0,4,0,26,0,20,34,0,1,0,58
B03104CI8,0886408531229,04,adidas Golf,A76,,AD MENS CLIMALITE 3 STRIPE CUF,CI,ZONE/ BLACK,8,3XL,.8458,0,0,0,0,0,0,0,0,0,0,0
B04204003,0885581233210,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,00,WHITE/BLACK,3,S,.5,0,0,0,0,0,0,0,0,0,0,205
B04204004,0885581233227,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,00,WHITE/BLACK,4,M,.5417,0,0,0,0,0,0,0,0,0,0,128
B04204005,0885581233234,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,00,WHITE/BLACK,5,L,.5833,0,0,0,0,0,0,0,0,1,0,142
B04204006,0885581233241,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,00,WHITE/BLACK,6,XL,.625,0,0,0,1,0,0,0,0,12,0,89
B04204007,0885581233258,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,00,WHITE/BLACK,7,2XL,.625,0,0,0,0,0,0,0,0,15,0,107
B04204043,0885581233272,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,04,POWER RED/BLACK,3,S,.5,0,0,0,0,0,0,0,0,18,0,102
B04204044,0885581233289,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,04,POWER RED/BLACK,4,M,.5417,0,0,0,0,0,0,0,0,0,0,0
B04204045,0885581233296,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,04,POWER RED/BLACK,5,L,.5833,0,0,0,0,0,0,0,0,0,0,84
B04204046,0885581233302,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,04,POWER RED/BLACK,6,XL,.625,0,0,0,0,0,0,0,0,7,0,2
B04204047,0885581233319,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,04,POWER RED/BLACK,7,2XL,.625,0,0,0,0,0,0,0,0,4,0,41
B04204513,0885581233333,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,51,BLACK/WHITE,3,S,.5,0,0,0,0,0,0,0,0,0,0,130
B04204514,0885581233340,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,51,BLACK/WHITE,4,M,.5417,0,0,0,0,0,0,0,0,0,0,137
B04204515,0885581233357,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,51,BLACK/WHITE,5,L,.5833,0,0,0,0,0,0,0,0,0,0,140
B04204516,0885581233364,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,51,BLACK/WHITE,6,XL,.625,0,0,0,0,0,0,0,0,0,0,82
B04204517,0885581233371,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,51,BLACK/WHITE,7,2XL,.625,0,0,0,0,0,0,0,0,0,0,86
B04204563,0885581233692,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,56,NAVY/WHITE,3,S,.5,0,0,0,1,0,0,0,0,0,0,93
B04204564,0885581233708,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,56,NAVY/WHITE,4,M,.5417,0,0,0,0,0,0,0,0,0,0,111
B04204565,0885581233715,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,56,NAVY/WHITE,5,L,.5833,0,0,0,0,0,0,0,0,0,0,84
B04204566,0885581233722,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,56,NAVY/WHITE,6,XL,.625,0,0,0,0,0,0,0,0,0,0,0
B04204567,0885581233739,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,56,NAVY/WHITE,7,2XL,.625,0,0,0,0,0,0,0,0,1,0,133
B04204893,0885581233579,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,89,ECRU/WHITE,3,S,.5,0,0,0,0,0,0,0,0,0,0,81
B04204894,0885581233586,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,89,ECRU/WHITE,4,M,.5417,0,0,0,0,0,0,0,0,0,0,99
B04204895,0885581233593,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,89,ECRU/WHITE,5,L,.5833,0,0,0,0,0,0,0,0,0,0,112
B04204896,0885581233609,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,89,ECRU/WHITE,6,XL,.625,0,0,0,0,0,0,0,0,0,0,58
B04204897,0885581233616,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,89,ECRU/WHITE,7,2XL,.625,0,0,0,0,0,0,0,0,0,0,68
B04204983,0885581233159,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,98,GULF/WHITE,3,S,.5,0,0,0,0,0,0,0,0,0,0,413
B04204984,0885581233166,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,98,GULF/WHITE,4,M,.5417,0,0,0,0,0,0,0,0,0,0,194
B04204985,0885581233173,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,98,GULF/WHITE,5,L,.5833,0,0,0,0,0,0,0,0,0,0,225
B04204986,0885581233180,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,98,GULF/WHITE,6,XL,.625,0,0,0,0,0,0,0,0,0,0,112
B04204987,0885581233197,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,98,GULF/WHITE,7,2XL,.625,0,0,0,1,0,0,0,0,8,0,23
B04204AC3,0885581233630,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,AC,TIDE/WHITE,3,S,.5,0,0,0,1,0,0,0,0,1,0,186
B04204AC4,0885581233647,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,AC,TIDE/WHITE,4,M,.5417,0,0,0,1,0,0,0,0,14,0,205
B04204AC5,0885581233654,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,AC,TIDE/WHITE,5,L,.5833,0,0,0,0,0,0,0,0,7,0,202
B04204AC6,0885581233661,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,AC,TIDE/WHITE,6,XL,.625,0,0,0,0,0,0,0,0,18,0,133
B04204AC7,0885581233678,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,AC,TIDE/WHITE,7,2XL,.625,0,0,0,1,0,0,0,0,11,0,104
B04204AF3,0885581233395,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,AF,TIGERLILLY/WHITE,3,S,.5,0,0,0,0,0,0,0,0,12,0,96
B04204AF4,0885581233401,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,AF,TIGERLILLY/WHITE,4,M,.5417,0,0,0,0,0,0,0,0,0,0,76
B04204AF5,0885581233418,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,AF,TIGERLILLY/WHITE,5,L,.5833,0,0,0,0,0,0,0,0,0,0,77
B04204AF6,0885581233425,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,AF,TIGERLILLY/WHITE,6,XL,.625,0,0,0,2,0,0,0,0,16,0,42
B04204AF7,0885581233432,04,adidas Golf,A85,,AD LAD CLIMALITE PIQUE SS POLO,AF,TIGERLILLY/WHITE,7,2XL,.625,0,0,0,0,0,0,0,0,5,0,67
B04504003,0885581231889,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,00,WHITE/BLACK,3,S,.7917,0,0,0,0,0,0,0,3,17,0,337
B04504004,0885581231896,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,00,WHITE/BLACK,4,M,.8333,0,0,0,0,0,0,0,0,0,0,325
B04504005,0885581231902,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,00,WHITE/BLACK,5,L,.875,0,0,0,0,0,0,0,0,0,0,599
B04504006,0885581231919,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,00,WHITE/BLACK,6,XL,.9583,0,0,0,0,0,0,0,0,0,0,745
B04504007,0885581231926,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,00,WHITE/BLACK,7,2XL,1,0,0,0,0,0,0,0,0,0,0,132
B04504008,0885581231933,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,00,WHITE/BLACK,8,3XL,1,0,0,0,0,0,0,0,11,3,0,46
B04504043,0885581231766,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,04,POWER RED/BLACK,3,S,.7917,0,0,0,0,0,0,0,18,22,0,128
B04504044,0885581231773,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,04,POWER RED/BLACK,4,M,.8333,0,0,0,0,0,0,0,1,2,0,59
B04504045,0885581231780,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,04,POWER RED/BLACK,5,L,.875,0,0,0,0,0,0,0,0,0,0,150
B04504046,0885581231797,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,04,POWER RED/BLACK,6,XL,.9583,0,0,0,0,0,0,0,0,0,0,630
B04504047,0885581231803,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,04,POWER RED/BLACK,7,2XL,1,0,0,0,0,0,0,0,0,5,0,1
B04504048,0885581231810,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,04,POWER RED/BLACK,8,3XL,1,0,0,0,0,0,0,0,0,15,0,158
B04504513,0885581231827,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,51,BLACK/WHITE,3,S,.7917,0,0,0,0,0,0,0,3,5,0,429
B04504514,0885581231834,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,51,BLACK/WHITE,4,M,.8333,0,0,0,0,0,0,0,0,0,0,0
B04504515,0885581231841,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,51,BLACK/WHITE,5,L,.875,0,0,0,0,0,0,0,0,0,0,304
B04504516,0885581231858,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,51,BLACK/WHITE,6,XL,.9583,0,0,0,1,0,0,0,0,0,0,0
B04504517,0885581231865,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,51,BLACK/WHITE,7,2XL,1,0,0,0,0,0,0,0,0,0,0,0
B04504518,0885581231872,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,51,BLACK/WHITE,8,3XL,1,0,0,0,0,0,0,0,0,0,0,1208
B04504563,0885581231704,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,56,NAVY/WHITE,3,S,.7917,0,0,0,0,0,0,0,1,0,0,293
B04504564,0885581231711,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,56,NAVY/WHITE,4,M,.8333,0,0,0,0,0,0,0,0,0,0,452
B04504565,0885581231728,04,adidas Golf,A108,,AD MENS CLIMALITE PIQUE SS,56,NAVY/WHITE,5,L,.875,0,0,0,0,0,0,0,0,0,0,638
